Block,Value,Token Name,Additional Value,Highlight Target,Public Tag,Age,Transaction Type
20068916,134203.179112,USDC,Swap Bridge To V2,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xFc99f58A...72899ee9f,2024-06-11 13:34:59,OUT
20068915,90681.432428,USDC,Fill Order Args,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xd5e74De4...04D92E79d,2024-06-11 13:34:47,OUT
20068904,3691.229107916634,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x039Dd9dc...708474Ef2,2024-06-11 13:32:35,OUT
20068826,119408.427751,USDC,0x2bb0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 13:16:59,OUT
20068826,119362.15590083094,USDe,0x2bb0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 13:16:59,IN
20068816,134732.338409,USDC,0x091cb141,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 13:14:59,OUT
20068816,134669.75789659927,USDe,0x091cb141,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 13:14:59,IN
20068767,422681.88603338425,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xb2F72662...5b6adcaBB,2024-06-11 13:05:11,OUT
20068735,39982.47916709628,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 12:58:47,OUT
20068617,108.42714698120241,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x4BeAc19c...39A02eabf,2024-06-11 12:34:59,OUT
20068609,199854.106521,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xfb00001B...B4CE68d00,2024-06-11 12:33:23,OUT
20068609,199796.97329272432,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-11 12:33:23,IN
20068570,9994.567522329959,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xdA6827F5...66756d93D,2024-06-11 12:25:35,OUT
20068419,7981.595028643823,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xceBBE859...4939C4d4c,2024-06-11 11:55:23,OUT
20068414,1998.9303859086417,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xef524c3b...3D586d493,2024-06-11 11:54:23,OUT
20068355,539419.8362863227,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 11:42:35,OUT
20068307,1360.480061159317,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xDa50Beb6...ceb2aF064,2024-06-11 11:32:59,OUT
20068298,1211.7461054745338,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x8d05031E...73858591B,2024-06-11 11:31:11,OUT
20068295,199815.80053223696,USDe,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-11 11:30:35,OUT
20068295,199845.675008,USDC,Mooo Z1089603480,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,CoW Protocol: GPv2Settlement,2024-06-11 11:30:35,IN
20068290,108610.53359424158,USDe,0x7f3c069e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,Uniswap V3: USDe-USDT 2,2024-06-11 11:29:35,OUT
20068290,108616.775168,USDC,0x7f3c069e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 11:29:35,IN
20068289,472306.91968811274,USDe,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 11:29:23,OUT
20068289,472252.093696,USDC,0x2bd0a0b8,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 11:29:23,IN
20068289,578405.044227,USDC,Multicall,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0x009A2b3b...2a1B50Ebf,2024-06-11 11:29:23,OUT
20068289,472320.8135,USDC,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 11:29:23,OUT
20068289,472306.9196408002,USDe,0x2bd04c9e,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,jaredfromsubway: MEV Bot,2024-06-11 11:29:23,IN
20068285,49982.21638668299,USDe,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 11:28:11,OUT
20068250,48496.7899,USDC,Strictly Swap And Call,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xE37e799D...71457BD09,2024-06-11 11:21:11,OUT
20068238,1491.4489993091443,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,"USDe(USDe)",2024-06-11 11:18:47,OUT
20068177,50009.189809,USDC,Swap Exact Token For Pt,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 11:06:35,OUT
20068129,1091.5648240290675,USDe,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xDEA3ad04...9e59582a9,2024-06-11 10:56:47,OUT
20067990,9876.289047,USDC,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xC35e484E...21543a03C,2024-06-11 10:28:35,OUT
20067964,125030.197841,USDC,Swap,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xf081470f...409DcdD67,2024-06-11 10:23:23,OUT
20067874,50068.379299,USDC,Exchange,0x02950460e2b9529d0e00284a5fa2d7bdf3fa4d72,0xF0d4c12A...d26C58b8D,2024-06-11 10:05:23,OUT
